date,open,high,low,close
2022-02-23 14:51:00,773.57,774.67,773.33,774.1699
2022-02-23 14:50:00,773.75,774.29,772.8,773.7904
2022-02-23 14:49:00,774.77,775.4598,773.8,773.81
2022-02-23 14:48:00,773.65,775.165,773.12,775.02
2022-02-23 14:47:00,772.9364,774.169,772.73,773.59
2022-02-23 14:46:00,772.405,773.36,772.2801,773.1278
2022-02-23 14:45:00,771.7671,773.47,771.5601,772.275
2022-02-23 14:44:00,772.16,772.3099,771.02,771.73
2022-02-23 14:43:00,771.9,773.1299,771.0,772.3794
2022-02-23 14:42:00,773.1,773.1,771.3,771.8375
2022-02-23 14:41:00,773.41,773.51,772.3625,772.7654
2022-02-23 14:40:00,773.97,774.2599,773.0201,773.32
2022-02-23 14:39:00,774.7474,775.93,773.65,774.1099
2022-02-23 14:38:00,774.2975,775.3099,773.0,774.43
2022-02-23 14:37:00,774.0599,774.68,773.3542,774.0
2022-02-23 14:36:00,774.0,775.48,773.89,773.89
2022-02-23 14:35:00,773.46,775.9699,773.07,774.15
2022-02-23 14:34:00,774.255,774.5,772.2601,773.3
2022-02-23 14:33:00,774.29,775.82,774.0739,774.49
2022-02-23 14:32:00,775.645,776.2856,774.0,774.4957
2022-02-23 14:31:00,776.0684,776.34,775.25,775.9559
2022-02-23 14:30:00,776.1604,777.18,775.9596,776.13
2022-02-23 14:29:00,775.82,777.15,775.5,776.098
2022-02-23 14:28:00,776.4299,776.4299,775.26,775.957
2022-02-23 14:27:00,776.44,777.39,776.0,776.44
2022-02-23 14:26:00,776.35,777.56,775.76,775.9729
2022-02-23 14:25:00,776.9162,777.68,776.39,776.4
2022-02-23 14:24:00,777.9501,778.5299,775.6601,776.859
2022-02-23 14:23:00,780.01,780.01,777.77,777.9276
2022-02-23 14:22:00,781.97,782.07,780.1,780.1101
2022-02-23 14:21:00,782.0,782.9199,781.2949,782.16
2022-02-23 14:20:00,782.335,782.705,781.8,782.2045
2022-02-23 14:19:00,783.8,783.81,782.11,782.48
2022-02-23 14:18:00,782.27,783.9499,782.27,783.2
2022-02-23 14:17:00,780.91,782.81,780.8,782.0
2022-02-23 14:16:00,782.325,782.325,780.8301,781.1
2022-02-23 14:15:00,781.89,783.0091,781.3101,782.34
2022-02-23 14:14:00,781.88,782.5399,781.26,782.04
2022-02-23 14:13:00,781.96,781.96,781.03,781.75
2022-02-23 14:12:00,781.65,782.4899,781.16,781.96
2022-02-23 14:11:00,783.57,783.58,781.64,781.9799
2022-02-23 14:10:00,782.14,784.88,782.1,783.785
2022-02-23 14:09:00,781.9261,782.76,781.0,782.23
2022-02-23 14:08:00,782.455,782.57,780.8321,781.43
2022-02-23 14:07:00,781.84,783.59,781.74,782.48
2022-02-23 14:06:00,781.3,782.9299,781.2884,781.87
2022-02-23 14:05:00,781.19,781.71,780.35,781.2764
2022-02-23 14:04:00,781.07,782.05,780.53,781.12
2022-02-23 14:03:00,781.05,781.3799,780.61,780.99
2022-02-23 14:02:00,783.0967,783.0999,781.05,781.06
2022-02-23 14:01:00,783.88,784.7299,782.8,782.9127
2022-02-23 14:00:00,782.3,784.3399,781.8201,783.8213
2022-02-23 13:59:00,782.97,783.09,782.3,782.625
2022-02-23 13:58:00,783.01,783.27,782.3762,782.95
2022-02-23 13:57:00,783.47,783.77,782.97,783.4717
2022-02-23 13:56:00,782.97,783.9,782.8801,783.355
2022-02-23 13:55:00,783.06,783.74,782.11,782.87
2022-02-23 13:54:00,782.92,783.1999,781.6124,782.88
2022-02-23 13:53:00,782.875,783.2499,782.3801,782.67
2022-02-23 13:52:00,783.57,784.0,782.77,782.77
2022-02-23 13:51:00,785.87,786.0,783.4,783.52
2022-02-23 13:50:00,787.65,787.9,785.695,786.06
2022-02-23 13:49:00,787.2,787.9499,786.84,787.62
2022-02-23 13:48:00,787.25,787.3,786.25,786.86
2022-02-23 13:47:00,788.05,788.87,787.1701,787.3
2022-02-23 13:46:00,786.0,788.09,785.9001,787.98
2022-02-23 13:45:00,786.62,787.0463,786.0,786.0603
2022-02-23 13:44:00,788.03,788.03,786.24,786.805
2022-02-23 13:43:00,789.24,789.485,787.6061,788.3245
2022-02-23 13:42:00,786.92,789.86,786.88,789.27
2022-02-23 13:41:00,787.32,787.32,786.4853,786.7849
2022-02-23 13:40:00,786.54,787.2,785.5,787.165
2022-02-23 13:39:00,786.91,787.52,786.5,787.0
2022-02-23 13:38:00,787.415,787.61,786.5801,786.89
2022-02-23 13:37:00,785.86,787.9,785.805,787.4365
2022-02-23 13:36:00,783.05,786.39,782.85,785.6987
2022-02-23 13:35:00,782.0,783.1199,781.96,782.7701
2022-02-23 13:34:00,781.8,782.5,781.7306,781.8601
2022-02-23 13:33:00,782.26,782.6,781.55,781.875
2022-02-23 13:32:00,781.73,782.55,781.63,782.145
2022-02-23 13:31:00,780.78,782.09,780.38,781.51
2022-02-23 13:30:00,780.4983,782.21,780.21,780.6
2022-02-23 13:29:00,782.2343,782.48,780.02,780.34
2022-02-23 13:28:00,781.9899,782.35,781.3484,782.0
2022-02-23 13:27:00,782.605,782.605,781.8,781.8
2022-02-23 13:26:00,783.2511,783.45,782.12,782.5
2022-02-23 13:25:00,782.71,783.6163,782.6077,783.1
2022-02-23 13:24:00,782.37,782.7994,782.05,782.3401
2022-02-23 13:23:00,782.1001,782.52,781.8,782.17
2022-02-23 13:22:00,782.35,782.6999,781.8,782.1
2022-02-23 13:21:00,783.25,783.99,782.52,782.52
2022-02-23 13:20:00,782.855,783.5277,781.98,783.5277
2022-02-23 13:19:00,783.4,783.6899,782.66,782.915
2022-02-23 13:18:00,783.2,783.6899,782.6601,783.08
2022-02-23 13:17:00,783.0267,783.9299,782.8,783.17
2022-02-23 13:16:00,781.64,783.45,781.39,782.89
2022-02-23 13:15:00,782.09,782.26,780.51,781.2
2022-02-23 13:14:00,781.9199,782.93,781.7148,782.1037
2022-02-23 13:13:00,783.2906,783.3,781.304,781.75
2022-02-23 13:12:00,784.386,784.386,782.65,783.285
2022-02-23 13:11:00,785.7,785.82,783.97,784.0689
2022-02-23 13:10:00,787.1308,787.63,785.42,785.66
2022-02-23 13:09:00,786.6876,787.7999,786.5401,787.0
2022-02-23 13:08:00,786.55,787.5,786.0301,786.6311
2022-02-23 13:07:00,787.27,787.7299,786.0,786.55
2022-02-23 13:06:00,787.87,787.9222,786.35,786.79
2022-02-23 13:05:00,789.1,789.55,786.8135,787.8199
2022-02-23 13:04:00,788.8259,789.0,788.25,789.0
2022-02-23 13:03:00,788.81,789.95,788.25,788.5999
2022-02-23 13:02:00,788.8377,789.5799,788.46,788.69
2022-02-23 13:01:00,788.9499,789.1645,788.0,788.63
2022-02-23 13:00:00,789.51,789.63,788.0,788.8743
2022-02-23 12:59:00,788.24,789.5764,788.0,789.5199
2022-02-23 12:58:00,789.1799,789.4261,788.0001,788.36
2022-02-23 12:57:00,789.8499,789.8499,788.4201,788.83
2022-02-23 12:56:00,789.42,790.89,788.77,789.58
2022-02-23 12:55:00,788.7753,789.2999,788.2401,788.98
2022-02-23 12:54:00,788.5,789.7598,788.15,788.73
2022-02-23 12:53:00,788.81,789.239,787.8656,788.75
2022-02-23 12:52:00,790.3899,790.3899,788.1352,788.83
2022-02-23 12:51:00,790.3886,790.56,788.92,790.18
2022-02-23 12:50:00,791.86,791.86,790.26,790.32
2022-02-23 12:49:00,792.0,792.475,791.3401,791.7
2022-02-23 12:48:00,792.4699,792.84,791.3001,791.8982
2022-02-23 12:47:00,793.155,793.43,792.0,792.7
2022-02-23 12:46:00,791.96,794.21,791.79,792.8197
2022-02-23 12:45:00,792.145,792.145,791.2901,791.8
2022-02-23 12:44:00,792.2,792.6,792.0001,792.145
2022-02-23 12:43:00,792.19,792.61,791.205,792.29
2022-02-23 12:42:00,791.3,792.71,791.07,792.185
2022-02-23 12:41:00,791.5997,792.0,791.5,791.715
2022-02-23 12:40:00,791.5102,792.0681,791.19,791.66
2022-02-23 12:39:00,791.14,791.9999,790.6,791.3
2022-02-23 12:38:00,791.8239,791.8239,790.4,791.47
2022-02-23 12:37:00,792.38,793.48,791.71,791.78
2022-02-23 12:36:00,792.35,792.64,791.7601,792.275
2022-02-23 12:35:00,793.14,793.4399,791.99,792.11
2022-02-23 12:34:00,794.9,795.04,792.93,793.01
2022-02-23 12:33:00,795.28,795.33,794.21,794.8799
2022-02-23 12:32:00,795.0,795.565,794.8,794.92
2022-02-23 12:31:00,796.6545,796.78,794.7,795.33
2022-02-23 12:30:00,797.64,798.0,795.69,796.205
2022-02-23 12:29:00,798.46,798.46,797.0,797.47
2022-02-23 12:28:00,797.11,798.4794,797.02,798.31
2022-02-23 12:27:00,799.1164,799.4499,797.02,797.255
2022-02-23 12:26:00,798.246,799.41,798.246,799.1001
2022-02-23 12:25:00,799.2401,799.4016,797.56,798.355
2022-02-23 12:24:00,799.9,800.5817,799.32,799.43
2022-02-23 12:23:00,799.835,799.9,798.9,799.9
2022-02-23 12:22:00,799.41,799.99,798.56,799.76
2022-02-23 12:21:00,797.625,800.71,797.4901,799.35
2022-02-23 12:20:00,796.5875,797.92,796.53,797.7
2022-02-23 12:19:00,796.13,797.43,795.58,796.6
2022-02-23 12:18:00,797.5899,797.5899,795.8701,796.3499
2022-02-23 12:17:00,795.6781,797.66,795.01,797.44
2022-02-23 12:16:00,795.7,795.99,795.4,795.98
2022-02-23 12:15:00,794.71,796.0,794.25,794.79
2022-02-23 12:14:00,793.83,794.8,793.15,794.39
2022-02-23 12:13:00,795.01,795.52,793.4001,793.835
2022-02-23 12:12:00,794.59,796.58,794.5853,795.2788
2022-02-23 12:11:00,793.62,794.89,792.66,794.318
2022-02-23 12:10:00,795.1,795.82,793.33,793.7854
2022-02-23 12:09:00,796.08,796.26,793.73,795.3204
2022-02-23 12:08:00,793.33,796.77,793.16,796.0915
2022-02-23 12:07:00,791.99,793.32,791.5611,793.18
2022-02-23 12:06:00,791.19,792.0,790.24,791.57
2022-02-23 12:05:00,791.74,792.115,790.75,791.2
2022-02-23 12:04:00,791.6716,792.42,791.225,792.14
2022-02-23 12:03:00,792.79,792.79,791.2201,791.7999
2022-02-23 12:02:00,792.155,792.867,790.78,792.8399
2022-02-23 12:01:00,792.97,793.9,792.0,792.1143
2022-02-23 12:00:00,793.74,794.1299,791.9,793.15
2022-02-23 11:59:00,793.98,794.36,793.0001,793.85
2022-02-23 11:58:00,793.0,795.16,792.4387,794.07
2022-02-23 11:57:00,792.4099,793.25,791.9485,793.1329
2022-02-23 11:56:00,793.79,794.44,791.51,792.03
2022-02-23 11:55:00,793.355,794.1676,793.01,794.0792
2022-02-23 11:54:00,792.24,793.9,791.63,793.345
2022-02-23 11:53:00,789.03,792.85,788.38,792.15
2022-02-23 11:52:00,788.67,788.95,787.52,788.75
2022-02-23 11:51:00,790.2783,790.39,788.0,788.575
2022-02-23 11:50:00,789.8263,791.77,789.43,790.3
2022-02-23 11:49:00,790.2446,790.39,788.9754,790.0
2022-02-23 11:48:00,789.19,790.225,788.77,790.225
2022-02-23 11:47:00,788.99,789.94,788.99,789.2803
2022-02-23 11:46:00,789.4,791.1582,788.8601,789.1899
2022-02-23 11:45:00,790.12,790.49,788.0,788.945
2022-02-23 11:44:00,790.1661,790.9599,790.0,790.0291
2022-02-23 11:43:00,792.286,792.5,789.367,790.395
2022-02-23 11:42:00,792.975,793.2522,791.85,792.0383
2022-02-23 11:41:00,792.7,794.16,792.3739,792.8062
2022-02-23 11:40:00,791.6975,793.37,791.44,792.51
2022-02-23 11:39:00,793.7399,794.16,791.16,791.49
2022-02-23 11:38:00,791.57,794.7,791.2701,793.405
2022-02-23 11:37:00,789.8527,791.7,789.23,791.7
2022-02-23 11:36:00,789.29,790.0,788.54,789.86
2022-02-23 11:35:00,788.46,790.0,787.63,789.4184
2022-02-23 11:34:00,790.48,790.9856,787.914,789.0
2022-02-23 11:33:00,791.71,792.8,790.63,790.63
2022-02-23 11:32:00,790.475,792.99,789.4298,791.5765
2022-02-23 11:31:00,786.11,790.67,785.68,790.5264
2022-02-23 11:30:00,787.5,787.81,785.31,786.24
2022-02-23 11:29:00,787.41,787.98,786.81,787.125
2022-02-23 11:28:00,788.96,789.33,786.0,787.5852
2022-02-23 11:27:00,790.26,790.6327,788.56,789.0
2022-02-23 11:26:00,790.8675,790.96,789.36,790.48
2022-02-23 11:25:00,788.345,792.76,788.18,791.3099
2022-02-23 11:24:00,788.96,789.87,788.1,788.69
2022-02-23 11:23:00,789.43,789.78,788.6859,788.8
2022-02-23 11:22:00,790.14,791.2,789.3,789.6125
2022-02-23 11:21:00,788.0101,790.2499,788.0101,790.11
2022-02-23 11:20:00,788.8766,789.8099,788.115,788.175
2022-02-23 11:19:00,786.6759,789.3299,786.2201,788.75
2022-02-23 11:18:00,787.61,787.61,785.78,786.785
2022-02-23 11:17:00,788.53,788.5301,786.6,787.675
2022-02-23 11:16:00,790.1101,790.725,788.5193,788.8069
2022-02-23 11:15:00,793.5191,793.5191,790.0,790.07
2022-02-23 11:14:00,794.33,794.99,793.47,793.7771
2022-02-23 11:13:00,791.58,794.8499,791.57,794.53
2022-02-23 11:12:00,793.72,793.72,791.32,792.03
2022-02-23 11:11:00,794.6864,795.0,793.67,793.805
2022-02-23 11:10:00,793.5368,795.0,792.51,794.8
2022-02-23 11:09:00,793.85,794.8399,792.38,793.535
2022-02-23 11:08:00,794.01,794.98,794.0,794.06
2022-02-23 11:07:00,794.59,795.0,793.71,794.21
2022-02-23 11:06:00,793.5425,795.12,793.25,794.87
2022-02-23 11:05:00,793.868,794.457,793.15,793.5
2022-02-23 11:04:00,796.9499,797.17,793.0,794.06
2022-02-23 11:03:00,799.33,799.33,796.54,796.9898
2022-02-23 11:02:00,799.08,799.7,797.685,799.55
2022-02-23 11:01:00,797.27,799.9,797.27,799.5345
2022-02-23 11:00:00,798.33,798.345,795.9,797.5176
2022-02-23 10:59:00,799.95,799.98,798.23,798.77
2022-02-23 10:58:00,799.4875,799.98,798.5605,799.98
2022-02-23 10:57:00,798.8947,799.69,797.6369,799.0609
2022-02-23 10:56:00,795.98,799.11,795.15,799.11
2022-02-23 10:55:00,797.28,799.9,795.52,795.55
2022-02-23 10:54:00,798.02,798.02,795.8,797.145
2022-02-23 10:53:00,799.43,800.0,797.6,797.689
2022-02-23 10:52:00,799.43,800.0,798.81,799.4
2022-02-23 10:51:00,798.37,799.75,797.41,799.2
2022-02-23 10:50:00,797.49,799.5799,796.77,798.7
2022-02-23 10:49:00,800.8801,801.5,797.298,797.3482
2022-02-23 10:48:00,799.19,801.7,798.96,801.3199
2022-02-23 10:47:00,800.89,801.17,799.5,799.7
2022-02-23 10:46:00,799.64,801.1299,799.02,800.98
2022-02-23 10:45:00,799.09,800.3117,798.2001,799.855
2022-02-23 10:44:00,801.91,802.5,798.74,799.24
2022-02-23 10:43:00,800.67,802.35,799.59,802.35
2022-02-23 10:42:00,801.23,802.6299,800.6,800.8338
2022-02-23 10:41:00,802.4247,803.175,801.2,801.63
2022-02-23 10:40:00,804.475,804.56,801.93,802.29
2022-02-23 10:39:00,805.961,806.2,803.81,804.31
2022-02-23 10:38:00,805.71,807.82,804.51,806.1351
2022-02-23 10:37:00,806.67,806.72,803.4301,805.7439
2022-02-23 10:36:00,807.72,807.72,806.0001,806.18
2022-02-23 10:35:00,804.55,807.98,803.92,807.44
2022-02-23 10:34:00,803.7301,804.75,802.77,804.51
2022-02-23 10:33:00,804.1985,804.2999,802.8201,804.13
2022-02-23 10:32:00,803.6003,804.9,802.4,804.23
2022-02-23 10:31:00,800.398,804.0,800.11,803.94
2022-02-23 10:30:00,801.7406,801.91,799.5001,800.34
2022-02-23 10:29:00,801.7899,802.78,800.76,802.025
2022-02-23 10:28:00,799.8141,802.34,799.805,801.4167
2022-02-23 10:27:00,800.4669,801.13,799.25,800.14
2022-02-23 10:26:00,800.38,801.093,799.2901,800.545
2022-02-23 10:25:00,799.86,800.6499,797.22,800.33
2022-02-23 10:24:00,802.51,802.93,798.76,799.82
2022-02-23 10:23:00,806.64,806.71,801.84,803.02
2022-02-23 10:22:00,802.8262,806.8899,802.4,806.4921
2022-02-23 10:21:00,804.0,804.0,801.1787,803.25
2022-02-23 10:20:00,799.66,804.0,799.47,803.6717
2022-02-23 10:19:00,802.264,802.6735,799.283,799.66
2022-02-23 10:18:00,801.8799,804.0,801.4619,802.31
2022-02-23 10:17:00,800.67,801.6699,798.5601,801.51
2022-02-23 10:16:00,804.8899,804.8899,800.27,800.73
2022-02-23 10:15:00,805.5983,805.8257,803.7201,804.85
2022-02-23 10:14:00,804.4791,806.2,804.25,805.7
2022-02-23 10:13:00,804.4699,804.85,803.06,804.2422
2022-02-23 10:12:00,802.7,804.95,802.4,804.2
2022-02-23 10:11:00,801.13,803.4899,801.0,802.27
2022-02-23 10:10:00,797.58,801.27,797.56,800.86
2022-02-23 10:09:00,797.54,798.5,795.2701,797.62
2022-02-23 10:08:00,800.9,800.9999,796.25,797.52
2022-02-23 10:07:00,803.695,804.2599,799.0,800.65
2022-02-23 10:06:00,802.4,806.0541,802.26,803.4948
2022-02-23 10:05:00,806.652,806.9599,802.2,802.28
2022-02-23 10:04:00,805.55,806.9996,805.55,806.57
2022-02-23 10:03:00,804.0,805.98,803.28,805.7757
2022-02-23 10:02:00,806.8,806.8,802.55,804.0001
2022-02-23 10:01:00,806.98,808.4113,806.6401,806.8
2022-02-23 10:00:00,808.7201,809.5198,806.52,806.92
2022-02-23 09:59:00,811.99,812.13,808.61,809.06
2022-02-23 09:58:00,811.26,812.31,810.5,812.3
2022-02-23 09:57:00,812.48,812.5,810.77,811.01
2022-02-23 09:56:00,814.7999,815.0,812.0,812.265
2022-02-23 09:55:00,813.93,815.3499,813.23,814.7399
2022-02-23 09:54:00,815.75,816.07,813.34,813.93
2022-02-23 09:53:00,816.3,817.47,815.47,815.86
2022-02-23 09:52:00,818.18,819.59,816.3,816.32
2022-02-23 09:51:00,817.44,819.49,816.9301,817.86
2022-02-23 09:50:00,820.49,820.77,816.83,817.135
2022-02-23 09:49:00,822.22,822.99,820.44,820.67
2022-02-23 09:48:00,823.0,823.0,820.5,822.0
2022-02-23 09:47:00,824.48,824.48,821.79,822.66
2022-02-23 09:46:00,826.0,827.4,823.99,824.25
2022-02-23 09:45:00,825.6393,826.49,824.3414,825.74
2022-02-23 09:44:00,825.476,825.85,823.32,825.84
2022-02-23 09:43:00,825.1001,826.01,823.5922,825.6201
2022-02-23 09:42:00,824.6,826.23,823.95,825.335
2022-02-23 09:41:00,830.29,830.58,822.86,824.375
2022-02-23 09:40:00,831.59,834.085,828.54,830.26
2022-02-23 09:39:00,827.5,832.72,827.3,831.58
2022-02-23 09:38:00,827.22,828.61,826.98,827.39
2022-02-23 09:37:00,828.24,829.5138,826.6281,827.005
2022-02-23 09:36:00,828.08,830.44,827.1901,828.2401
2022-02-23 09:35:00,834.26,834.63,828.0401,828.0401
2022-02-23 09:34:00,829.42,834.94,829.42,834.5
2022-02-23 09:33:00,827.4,830.2199,827.2501,829.3579
2022-02-23 09:32:00,829.99,830.35,826.1,827.4332
2022-02-23 09:31:00,832.35,835.2499,828.3,829.9299
2022-02-23 09:30:00,830.43,835.2997,830.22,832.552
